Engine_Size,Horsepower,Torque,Weight,Top_Speed,Acceleration_0_100,Fuel_Efficiency,CO2_Emissions,Price,Mileage,Safety_Rating,Number_of_Owners,Insurance_Cost,Production_Units,Log_Price,Log_Mileage,Car_Age,Car_Age_Group,Brand_BMW,Brand_Bugatti,Brand_Chevrolet,Brand_Ferrari,Brand_Ford,Brand_Lamborghini,Brand_McLaren,Brand_Nissan,Brand_Porsche,Model_720S,Model_911 Turbo S,Model_Chiron,Model_Corvette Z06,Model_DBS,Model_GT-R,Model_Huracan,Model_M4 Competition,Model_Mustang GT,Country_Europe,Country_USA,Condition_restored,Condition_salvage,Condition_used,Fuel_Type_Electric,Fuel_Type_Petrol,Drivetrain_FWD,Drivetrain_RWD,Transmission_CVT,Transmission_DCT,Transmission_Manual,Popularity_Low,Popularity_Medium,Market_Demand_Low,Market_Demand_Medium,Modification_Nismo,Modification_RS,Modification_Sport,Modification_Supercharged,Modification_Track Edition,Modification_Turbo,Modification_V-Spec,Cluster
3.8,474,1161,1791,354,6.8,5.9,129,33085,175896,4,1,13010,20000,10.40686551116696,12.07765387543524,27,Lama,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,2.0
5.3,817,196,1106,381,6.3,8.9,429,94767,75924,4,3,6290,1000,11.459187078516749,11.237501289913949,19,Menengah,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2.0
6.8,1451,1569,1302,350,7.0,9.6,270,311004,127058,3,3,1057,50,12.647564268202553,11.752406824492056,8,Baru,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0
7.7,528,638,1655,267,5.1,6.2,257,77296,115606,2,2,5759,20000,11.255410423990568,11.657951787020334,20,Menengah,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.0
3.2,1362,844,2112,387,6.8,13.7,129,206481,28328,4,1,5670,20000,12.237968520513736,10.25164129393118,26,Lama,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
7.4,716,1031,2366,279,6.6,9.4,295,287350,229706,1,3,5446,100000,12.568459744006391,12.344559862744848,4,Baru,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,
1.7,728,935,1911,154,3.4,9.0,268,22273,246108,2,1,14178,1000,10.011175357953045,12.41352980621026,1,Baru,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,
3.0,1166,1174,1454,327,3.3,6.4,337,362144,149207,1,3,6872,1000,12.799799963094364,11.913096584617282,34,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,3.0
6.7,867,1438,2056,299,6.1,9.8,301,497528,213678,4,1,14221,20000,13.11740912533919,12.27223016787772,36,Lama,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0
7.4,1140,689,923,210,3.5,7.9,420,207531,157369,1,4,905,200,12.24304082363016,11.966354999594907,38,Lama,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5.2,145,1391,1326,179,2.4,5.7,191,36887,199865,1,1,5922,20000,10.51564157388654,12.205402420979867,44,Lama,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,2.0
3.7,662,587,1707,248,5.6,13.4,269,347401,58725,2,1,13666,20000,12.758237889824958,10.980637837904904,37,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0
5.5,823,878,1131,180,3.2,9.2,404,29772,61600,3,2,5660,5000,10.30135722152246,11.02843338315608,25,Lama,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,
5.2,198,561,1772,369,4.6,13.4,182,113949,122308,4,2,12996,50,11.64351503467383,11.71430590850162,16,Menengah,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2.0
2.7,1205,635,971,176,3.3,9.4,392,227160,131098,4,1,8787,20000,12.33341429616516,11.783708041957636,10,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,3.0
3.4,1218,962,987,377,3.7,7.7,447,446535,31025,2,3,12797,100000,13.009275303148163,10.342580841624276,20,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,
5.6,869,875,1349,399,5.8,6.5,232,316515,17997,2,4,5262,200,12.665129072211204,9.798015919593894,3,Baru,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0
4.9,1425,322,1338,223,3.4,13.9,160,180120,60878,2,2,2317,200,12.101384126254416,11.016643566645078,32,Lama,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0
5.9,859,749,2007,348,4.7,11.7,127,144509,74423,3,4,13840,100000,11.881103988292375,11.217533749448394,29,Lama,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,
3.3,697,1102,1748,288,6.7,10.8,255,315025,79521,2,1,861,100000,12.660410454084095,11.283788991919607,23,Menengah,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,
4.3,990,324,1764,340,5.1,9.8,136,294372,52528,2,1,2883,5000,12.592602949674538,10.869120677025895,11,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,0.0
7.1,626,1390,2463,255,3.9,13.6,316,468042,18139,2,3,14964,5000,13.056315451020923,9.805874723669127,7,Baru,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0
7.2,1325,751,1568,230,3.4,9.0,102,30083,4005,3,1,5595,5000,10.311748747946291,8.295548516225763,7,Baru,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,
2.3,764,1106,1530,393,6.8,9.5,170,158850,82944,1,4,6316,5000,11.975721934924936,11.325933016526376,40,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,2.0
6.6,732,536,2464,289,2.8,12.3,196,224383,178853,1,1,996,50,12.32111414884085,12.094325109547496,44,Lama,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.0
7.1,1445,1581,1979,250,6.7,7.0,338,191146,203972,4,3,12054,5000,12.160798044520623,12.225742911125751,2,Baru,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,3.0
1.7,385,1116,1114,156,2.7,5.7,276,427272,221811,3,3,5208,5000,12.965178432179584,12.309585455230213,19,Menengah,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,3.0
4.3,564,715,1805,275,5.9,14.3,287,344791,161813,1,2,13659,200,12.750696615646358,11.99420280643934,3,Baru,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0
2.3,819,1335,2415,342,3.4,6.8,345,261686,161199,1,3,13568,5000,12.474904412083772,11.990401109054664,24,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,3.0
5.7,1321,1218,2086,194,4.9,14.7,280,365652,196105,2,3,6621,200,12.809440075232647,12.18641060835074,23,Menengah,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1.0
7.2,501,798,996,313,3.8,5.3,449,51181,87962,4,3,2733,1000,10.843143186715016,11.384671550499093,33,Lama,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,2.0
5.2,663,1112,1440,215,5.8,5.8,192,497620,239731,4,1,11477,100000,13.11759402208895,12.38727691172071,45,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,
7.7,949,1706,1715,359,5.4,12.6,297,273444,173825,3,1,14429,200,12.518855783729345,12.065810077863082,1,Baru,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
3.6,546,426,1615,388,4.6,8.8,292,309579,22611,3,1,3159,50,12.642971819127869,10.02623601779518,41,Lama,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
3.2,858,181,2201,191,6.6,12.4,245,70541,215333,3,1,3426,20000,11.163963556095796,12.279945590067069,14,Menengah,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2.0
5.3,1367,424,1438,390,2.6,7.5,353,319129,81026,1,3,11937,1000,12.6733538222628,11.302537711444696,25,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0
6.5,799,659,2258,224,5.0,11.6,109,214708,40923,3,3,8594,5000,12.27703890194498,10.61947196699883,28,Lama,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.0
2.5,182,964,2095,365,6.8,9.9,190,178184,125392,2,1,9038,5000,12.09057761539175,11.739208084251276,22,Menengah,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,2.0
